global_candidate_count	repo_facility_count	batch	batch_index	facility_key	prefecture	facility	mhlw_plan_codes	treatment_classes	source_generations	baseline_products	products_found	explicit_makers	validated_inferred_makers	unvalidated_products	final_makers	maker_evidence_type	safe_resolved	pdf_count	attempts	retry_403	context_resets_so_far	document_urls	http_statuses	evidence_json
366	812	12	2	埼玉県|医療法人彰友会小林整形外科	埼玉県	医療法人彰友会 小林整形外科	01C2401026	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2401026/5/0	01C2401026:0:200|01C2401026:1:404|01C2401026:2:404	[]
366	812	12	3	大阪府|医療法人慶春会福永記念診療所	大阪府	医療法人慶春会 福永記念診療所	02E2506021|02E2506026|03E2407016	PRP|脂肪由来幹細胞	v40_queue							NONE	NO	5	11	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2506021/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2506021/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2506026/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2506026/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2407016/5/0	02E2506021:0:200|02E2506021:1:200|02E2506021:2:404|02E2506021:3:404|02E2506026:0:200|02E2506026:1:200|02E2506026:2:404|02E2506026:3:404|03E2407016:0:200|03E2407016:1:404|03E2407016:2:404	[]
366	812	12	4	広島県|医療法人龍樹会池田整形外科リハビリテーションクリニック	広島県	医療法人龍樹会 池田整形外科リハビリテーションクリニック	01F2309003|01F2310002	PRP	v40_queue|v41	PRP						NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2309003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2310002/5/0	01F2309003:0:200|01F2309003:1:404|01F2309003:2:404|01F2310002:0:200|01F2310002:1:404|01F2310002:2:404	[]
366	812	12	5	東京都|一般社団法人再生医療皮膚科研究会TokyoBeautyMasterClinic.	東京都	一般社団法人再生医療皮膚科研究会 Tokyo Beauty Master Clinic.	01C2601051	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601051/5/0	01C2601051:0:200|01C2601051:1:404|01C2601051:2:404	[]
366	812	12	6	東京都|医療法人社団紘朗会麻布皮フ科クリニック	東京都	医療法人社団紘朗会  麻布皮フ科クリニック	01C2505049	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2505049/5/0	01C2505049:0:200|01C2505049:1:404|01C2505049:2:404	[]
366	812	12	7	栃木県|医療法人一燈会かみもとスポーツクリニック	栃木県	医療法人一燈会 かみもとスポーツクリニック	01C2302004	PRP	v40_queue							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302004/5/1	01C2302004:0:200|01C2302004:1:200|01C2302004:2:404|01C2302004:3:404	[]
366	812	12	8	神奈川県|医療法人野球医学ベースボール&スポーツクリニック	神奈川県	医療法人野球医学 ベースボール&スポーツクリニック	01C2412054	PRP	v40_queue							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2412054/5/0	01C2412054:0:200|01C2412054:1:404|01C2412054:2:404	[]
366	812	12	9	長野県|サンマリーンクリニック	長野県	サンマリーンクリニック	01C2506002	PRP	v40_queue							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2506002/5/0	01C2506002:0:200|01C2506002:1:404|01C2506002:2:404	[]
366	812	13	1	兵庫県|三輪整形外科クリニック	兵庫県	三輪整形外科クリニック	01E2101022|01E2212025	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2101022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2212025/5/0	01E2101022:0:200|01E2101022:1:404|01E2101022:2:404|01E2212025:0:200|01E2212025:1:404|01E2212025:2:404	[]
366	812	13	2	埼玉県|医療法人社団iDさいたま新都心iD整形外科	埼玉県	医療法人社団iD さいたま新都心iD整形外科	01C2503031	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503031/5/0	01C2503031:0:200|01C2503031:1:404|01C2503031:2:404	[]
366	812	13	3	大阪府|医療法人村上整形外科	大阪府	医療法人村上整形外科	01E2308018|01E2308019	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2308018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2308019/5/0	01E2308018:0:200|01E2308018:1:404|01E2308018:2:404|01E2308019:0:200|01E2308019:1:404|01E2308019:2:404	[]
366	812	13	4	広島県|広島大学病院	広島県	広島大学病院	02F2604001|02F2604002	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2604001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2604002/5/0	02F2604001:0:200|02F2604001:1:404|02F2604001:2:404|02F2604002:0:200|02F2604002:1:404|02F2604002:2:404	[]
366	812	13	5	東京都|一般社団法人天美会TenviClinicGinza	東京都	一般社団法人天美会Tenvi Clinic Ginza	01C2602050	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602050/5/0	01C2602050:0:200|01C2602050:1:404|01C2602050:2:404	[]
366	812	13	6	東京都|医療法人社団育生会私のクリニック目白	東京都	医療法人社団育生会 私のクリニック目白	01C2005002	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2005002/5/0	01C2005002:0:200|01C2005002:1:404|01C2005002:2:404	[]
366	812	13	7	栃木県|医療法人俊紅会那須高原クリニック	栃木県	医療法人俊紅会 那須高原クリニック	01C2309055|01C2310025	PRP	v40_queue							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2309055/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310025/5/0	01C2309055:0:200|01C2309055:1:404|01C2309055:2:404|01C2310025:0:200|01C2310025:1:404|01C2310025:2:404	[]
366	812	13	8	神奈川県|医療法人順正会横浜鶴ヶ峰病院付属予防医療クリニック	神奈川県	医療法人順正会 横浜鶴ヶ峰病院付属予防医療クリニック	01C2006014	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2006014/5/0	01C2006014:0:200|01C2006014:1:404|01C2006014:2:404	[]
366	812	13	9	長野県|佐久市立国保浅間総合病院	長野県	佐久市立国保浅間総合病院	03C2504072	PRP	v40_queue		APS|GPS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0	03C2504072:0:200|03C2504072:1:404|03C2504072:2:404	"[{""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""療の方法について 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 【本治療を受けることができる方】 ・保険治療では改善が見られない方で、再建手術や修復手術を希望しない場合に、以下の基準を満 たしている方が対象となります。 ・外来通院が可能であること ・インフ""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 【本治療を受けることができる方】 ・保険治療では改善が見られない方で、再建手術や修復手術を希望しない場合に、以下の基準を満 たしている方が対象となります。 ・外来通院が可能であること ・インフォームド・コ""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 【本治療を受けることができる方】 ・保険治療では改善が見られない方で、再建手術や修復手術を希望しない場合に、以下の基準を満 たしている方が対象となります。 ・外来通院が可能であること ・インフォームド・コンセントを受けていること ・この治療につい""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""、年齢の上限制限はありません。 ・治療痕が残りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""07_説明文書同意書_佐久市立国保浅間総合病院 3.施術:患部へPRPを注入していきます。 血液採取後、投与までの間、患者様は待合室にてお待ちください。(20分程度) ※採血量は関節部位により選択致します。 APSキット 1. 採血:1キット約55mlの血液を採取します。 2. PRP分離:採取した血液を、人への治療に使用することが認められた医療機器である本治療専用 の遠心分離機と専用チューブを用いて2度遠心分離し、PRPを精製抽出します。加工されるPRPは 2.5mlです。 3. 施術:患部へPRPを注入していきます。 血液採取後、投与までの間、患者様は""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 5, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""【PRP】1_07_説明文書同意書_佐久市立国保浅間総合病院 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのよう""}, {""code"": ""03C2504072"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504072/5/0"", ""page"": 5, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""【PRP】1_07_説明文書同意書_佐久市立国保浅間総合病院 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛""}]"
366	812	14	1	兵庫県|兵庫県立リハビリテーション中央病院	兵庫県	兵庫県立リハビリテーション中央病院	03E2507022|03E2509015	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2509015/5/0	03E2507022:0:200|03E2507022:1:404|03E2507022:2:404|03E2509015:0:200|03E2509015:1:404|03E2509015:2:404	[]
366	812	14	2	埼玉県|医療法人社団スマイル&ファインいしがみ整形外科クリニック	埼玉県	医療法人社団スマイル&ファイン いしがみ整形外科クリニック	01C2402038	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2402038/5/0	01C2402038:0:200|01C2402038:1:404|01C2402038:2:404	[]
366	812	14	3	大阪府|医療法人桂礼会小阪医院	大阪府	医療法人桂礼会 小阪医院	01E2408018|01E2408019	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2408018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2408019/5/0	01E2408018:0:200|01E2408018:1:404|01E2408018:2:404|01E2408019:0:200|01E2408019:1:404|01E2408019:2:404	[]
