plan_id	mhlw_plan_code	facility_id_source	prefecture	facility	address	category	treatment	treatment_class	price_status	evidence_url	v41_lane	scope_status
V41_02E2603028	02E2603028	V41F854F649069	大阪府	医療法人美喜有会  リペアセルクリニック	大阪市福島区福島1-1-51  堂島クロスウォーク404C	第二種	自家多血小板血漿を用いた変形性関節症の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603028/5/0	C	IN_SCOPE
V41_02E2603029	02E2603029	V41F854F649069	大阪府	医療法人美喜有会  リペアセルクリニック	大阪市福島区福島1-1-51  堂島クロスウォーク404C	第三種	自家多血小板血漿を用いた筋腱炎・靭帯炎の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603029/5/0	D	IN_SCOPE
V41_02E2603032	02E2603032	V41F854F649069	大阪府	医療法人美喜有会  リペアセルクリニック	大阪市福島区福島1-1-51  堂島クロスウォーク404C	第二種	自己脂肪由来幹細胞と自己前骨芽細胞分化誘導上清液を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603032/5/0	A	IN_SCOPE
V41_01E2503001	01E2503001	V41F7E2F173805	大阪府	医療法人良耕会  村尾診療所	岸和田市土生町2丁目15-51	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503001/5/0	B	IN_SCOPE
V41_01E2503002	01E2503002	V41F7E2F173805	大阪府	医療法人良耕会  村尾診療所	岸和田市土生町2丁目15-51	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503002/5/0	C	IN_SCOPE
V41_01E2004008	01E2004008	V41FA61B311B5F	大阪府	医療法人良花会 整形外科とくはらクリニック	大阪市鶴見区横堤三丁目6番40号 道端ビル	第二種	自家多血小板血漿(Platelet rich plasma:PRP)を用いた関節機能改善治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2004008/5/0	D	IN_SCOPE
V41_01E2111019	01E2111019	V41FD3CEE3B1CD	大阪府	医療法人誠幸会　わだ整形外科クリニック	枚方市長尾元町二丁目１番２１号	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿(自家PRP)注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2111019/5/0	A	IN_SCOPE
V41_02E2507045	02E2507045	V41F03D3463ED4	大阪府	医療法人讃高会　枚方東整形外科病院	枚方市津田西町１－３７－８	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2507045/5/0	B	IN_SCOPE
V41_01E2403006	01E2403006	V41FE1A06DCDA7	大阪府	医療法人酒井会　さかいペインクリニック	柏原市上市1-2-2　アゼリア柏原416	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2403006/5/0	C	IN_SCOPE
V41_01E2505012	01E2505012	V41FD969C63F8B	大阪府	吹田くわた内科・ペインクリニック	吹田市新芦屋下6-7吹田新芦屋クリニックビル3F	第二種	変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2505012/5/0	D	IN_SCOPE
V41_01E2505013	01E2505013	V41FD969C63F8B	大阪府	吹田くわた内科・ペインクリニック	吹田市新芦屋下6-7吹田新芦屋クリニックビル3F	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2505013/5/0	A	IN_SCOPE
V41_01E2409003	01E2409003	V41F0E1258CECB	大阪府	堂島ライフケアクリニック	大阪市北区曽根崎新地１丁目3-16  京富ビル４04号室	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2409003/5/0	B	IN_SCOPE
V41_03E2406016	03E2406016	V41F6CC4E852E3	大阪府	大阪ヘルスケアクリニック	大阪市北区本庄東1丁目22番1号	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2406016/5/0	C	IN_SCOPE
V41_03E2604001	03E2604001	V41F9AB8A0C502	大阪府	大阪市立総合医療センター	大阪市都島区都島本通二丁目13番22号	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2604001/5/0	D	IN_SCOPE
V41_03E2604002	03E2604002	V41F9AB8A0C502	大阪府	大阪市立総合医療センター	大阪市都島区都島本通二丁目13番22号	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた関節機能治療(関節腔外に限る)	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2604002/5/0	A	IN_SCOPE
V41_02E2309002	02E2309002	V41FFF2A2FF35E	大阪府	大阪梅田セルクリニック	大阪市北区梅田1丁目11-4大阪駅前  第4ビル2F 34-2号室	第二種	多血小板血漿を用いた変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2309002/5/0	B	IN_SCOPE
V41_02E2310001	02E2310001	V41FFF2A2FF35E	大阪府	大阪梅田セルクリニック	大阪市北区梅田1丁目11-4  大阪駅前第4ビル2F 34-2号室	第二種	自家培養脂肪由来幹細胞を用いた変形性膝関節症治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2310001/5/0	C	IN_SCOPE
V41_02E2602002	02E2602002	V41F431E86A43F	大阪府	大阪梅田セルクリニック	大阪市北区梅田1-11-4大阪駅前第4ビル2階34-2号室	第二種	自家脂肪組織由来幹細胞（ASC）の投与による関節治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2602002/5/0	D	IN_SCOPE
V41_02E2508002	02E2508002	V41F3FA7D67621	大阪府	市立岸和田市民病院	岸和田市額原町1001番地	第三種	多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2508002/5/0	A	IN_SCOPE
V41_01E2508022	01E2508022	V41F5FE0F29839	大阪府	枚方市駅前やました整形外科リハビリテーションクリニック	枚方市新町1-1-8　HIRAKATA　WOVEN301	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2508022/5/0	B	IN_SCOPE
V41_02E2509009	02E2509009	V41FC61E96FBD6	大阪府	森ノ宮医療大学附属　大阪ベイクリニック	大阪市住之江区南港北1-26-16	第三種	多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2509009/5/0	C	IN_SCOPE
V41_01E2604026	01E2604026	V41F7259C9C4C4	大阪府	高槻整形外科・再生医療クリニック	⾼槻市城北町2-2-3 リュドール⾼槻４階	第二種	自己多血小板血漿(PRP)の投与による変形性関節症の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604026/5/0	D	IN_SCOPE
V41_01E2508012	01E2508012	V41F674136D42B	大阪府	ＣＡＳＡクリニック	大阪市中央区西心斎橋一丁目5番5号アーバンＢＬＤ心斎橋7階	第二種	変形性関節症に対する自己脂肪組織由来幹細胞を用いた治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2508012/5/0	A	IN_SCOPE
V41_01E2303002	01E2303002	V41F9945331DCD	奈良県	医療法人ポイントワン　ならやまと整形外科スポーツクリニック	北葛城郡上牧町上牧3413-1	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2303002/5/0	A	IN_SCOPE
V41_01E2102010	01E2102010	V41F929BA215E7	奈良県	社会福祉法人　恩賜財団済生会奈良病院	奈良市八条4丁目643番地	第三種	多血小板血漿(Platelet-rich plasma：PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2102010/5/0	B	IN_SCOPE
V41_01E2203003	01E2203003	V41FEA8B71103A	奈良県	近畿大学奈良病院	生駒市乙田町１２４８-１	第三種	多血小板血漿（PRP）を用いた腱板、筋、腱および周辺組織の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2203003/5/0	C	IN_SCOPE
V41_01G1906013	01G1906013	V41FA53EFDC9BB	宮崎県	Mスポーツ整形外科クリニック	宮崎市太田４丁目２-１６	第三種	多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G1906013/5/0	D	IN_SCOPE
V41_01G2404003	01G2404003	V41FF71CA06230	宮崎県	くもん整形外科 スポーツ・骨関節クリニック	延岡市緑ヶ丘二丁目8番11号	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2404003/5/0	A	IN_SCOPE
V41_01G2408006	01G2408006	V41FEBFB1216E8	宮崎県	坂田整形外科クリニック	宮崎市大塚町樋ノ口1981-1	第三種	自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2408006/5/0	B	IN_SCOPE
V41_01G2301006	01G2301006	V41FDCD32D1680	宮崎県	整形外科　押領司病院	小林市細野１６２番地１	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2301006/5/0	C	IN_SCOPE
V41_01F2305003	01F2305003	V41F739E9E2C77	山口県	森山整形クリニック	下関市幡生本町２−２	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法	PRP	未確認	https://clinic-moriyama.ecnet.jp/	D	IN_SCOPE
V41_01D2605006	01D2605006	V41FF10F533318	岐阜県	医療法人社団 豊正会 大垣中央病院	大垣市見取町4丁目2番地	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2605006/5/0	A	IN_SCOPE
V41_01B2403004	01B2403004	V41FAF50DCB08E	岩手県	いわてスポーツ・整形外科クリニック	盛岡市向中野字細谷地114番地	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2403004/5/0	B	IN_SCOPE
V41_01F2108003	01F2108003	V41F425F231CEA	広島県	医療法人かたひざこしのクリニック 福山かた・ひざ・こしのクリニック	福山市神辺町大字新湯野74-18	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2108003/5/0	C	IN_SCOPE
V41_03F2304004	03F2304004	V41FEAC08EC422	広島県	医療法人エム・エム会　マッターホルンリハビリテーション病院	呉市中通一丁目５番２５号	第三種	多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療	PRP	未確認	http://www.matterhorn-hospital.jp/	D	IN_SCOPE
V41_01F2310002	01F2310002	V41F358BC973A9	広島県	医療法人龍樹会　池田整形外科リハビリテーションクリニック	広島市東区戸坂大上４丁目29番13号	第三種	自己多血小板血漿（Platelet-rich plasma：PRP）を用いた  整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2310002/5/0	A	IN_SCOPE
V41_01F2505004	01F2505004	V41FD6612DD851	広島県	大田クリニック整形外科	広島市中区富士見町4-27	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2505004/5/0	B	IN_SCOPE
V41_02F2502002	02F2502002	V41F4F516ED088	広島県	寛田クリニック	広島市南区稲荷町3-20 トーレ稲荷町	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた関節機能改善治療(関節腔外に限る)	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2502002/5/0	C	IN_SCOPE
V41_02F2604002	02F2604002	V41FC14A37E600	広島県	広島大学病院	広島市南区霞一丁目２番３号	第三種	自家多血小板血漿（PRP）を用いた腱付着部炎、腱炎、靭帯損傷（関節外に限る）治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2604002/5/0	D	IN_SCOPE
V41_03F2511004	03F2511004	V41F6A090F95F3	広島県	社会医療法人里仁会　興生総合病院	三原市円一町2丁目5番1号	第三種	自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2511004/5/0	A	IN_SCOPE
V41_01D2603004	01D2603004	V41FA35962BFED	愛知県	HIME CLINIC	名古屋市千種区仲田2丁目305-1　COULEURS GRAND 202	第三種	多血小板血漿（PRP）を用いた筋肉、腱、靭帯治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2603004/5/0	B	IN_SCOPE
V41_01D2512001	01D2512001	V41F463EE109E7	愛知県	伊藤整形・内科　あいちスポーツ人工関節クリニック	丹羽郡扶桑町大字高雄字郷東41	第二種	培養自家脂肪組織由来の間葉系間質細胞を用いた慢性疼痛の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2512001/5/0	C	IN_SCOPE
V41_01D1907003	01D1907003	V41F1C713AF425	愛知県	医療法人紫雪会　えさき整形外科リウマチ科	名古屋市南区鶴田一丁目7番26号	第三種	多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D1907003/5/0	D	IN_SCOPE
V41_01D2401002	01D2401002	V41F7CB7D96BC9	愛知県	医療法人絢南会　　  かすがい関節・スポーツ整形外科いたみのクリニック	春日井市大手町4-7-1	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2401002/5/0	A	IN_SCOPE
V41_03D2505020	03D2505020	V41FF5CF7E4208	愛知県	医療法人財団 檜扇会 クリニック 名古屋ちくさヒルズ	名古屋市千種区千種二丁目24番2号 千種タワーヒルズ1階	第三種	自己多血小板血漿（PRP)による捻挫、骨折治癒促進、靭帯損傷、腱鞘炎、アキレス腱炎の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2505020/5/0	B	IN_SCOPE
V41_01D2511003	01D2511003	V41FCF34A9FD98	愛知県	名古屋麻酔科クリニック	名古屋市千種区丘上町2-49-4	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靭帯の損傷、慢性炎症へのペイン治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2511003/5/0	C	IN_SCOPE
